"","document","topic","gamma"
"43436","40575493",10,6.00139315703905e-06
"43437","40585401",10,8.17882779013032e-06
"43438","40586946",10,8.67035030084369e-05
"43439","40645778",10,2.81083788291118e-05
"43440","40655018",10,1.25629697928236e-05
"43441","40657733",10,2.36131621451161e-05
"43442","40660163",10,1.14058420877432e-06
"43443","40660618",10,0.638832063903022
"43444","40664690",10,1.47608404665926e-05
"43445","40669943",10,2.25321306467332e-05
"43446","40671392",10,1.73647900116556e-05
"43447","40685900",10,1.03231824648238e-05
"43448","40688160",10,1.69657348879043e-05
"43449","40691082",10,4.68692550281159e-06
"43450","40702179",10,1.10576284942746e-05
"43451","40702967",10,1.64919879908657e-05
"43452","40719381",10,1.96791840801453e-05
"43453","40733857",10,3.13955918259069e-05
"43454","40734086",10,9.80883907797434e-06
"43455","40735590",10,2.04988139168743e-05
"43456","40737349",10,1.52960439573755e-05
"43457","40746220",10,0.184266072926409
"43458","40760397",10,0.999840629701167
"43459","40784804",10,2.45965598990317e-05
"43460","40786831",10,9.97449587381009e-06
"43461","40807126",10,0.000173106826651566
"43462","40807355",10,1.81102470840011e-05
"43463","40815723",10,4.33893716093371e-05
"43464","40829959",10,1.41253857597146e-05
"43465","40832097",10,3.04251849962537e-05
"43466","40836227",10,1.11832552589181e-05
"43467","40837178",10,1.70637692514893e-05
"43468","40840470",10,1.36047759051318e-05
"43469","40856925",10,4.53901400377802e-05
"43470","40866787",10,5.46261780497037e-05
"43471","40876048",10,1.38601938320522e-05
"43472","40880443",10,8.97419409504161e-06
"43473","40884616",10,1.94203480203022e-05
"43474","40890804",10,8.0892113015297e-06
"43475","40900818",10,3.995675091437e-06
"43476","40910259",10,0.592493703361676
"43477","40918134",10,6.2689376472871e-06
"43478","40927853",10,0.884457423971063
"43479","40930432",10,5.46799432633999e-06
"43480","40932850",10,7.34479127139074e-06
"43481","40936597",10,0.235958571367406
"43482","40938088",10,0.000826115526226059
"43483","40938756",10,1.73647900116556e-05
"43484","40947247",10,5.78960380727673e-06
"43485","40960054",10,1.6131623681795e-05
"43486","40960601",10,1.07360210994929e-05
"43487","40966759",10,5.70019927029807e-06
"43488","40970114",10,1.66782759776716e-05
"43489","40972026",10,8.42304332502659e-05
"43490","40983887",10,5.78960380727673e-06
"43491","40988204",10,1.51392089567882e-05
"43492","41008507",10,0.93184861496679
"43493","41010290",10,9.77636582902736e-06
"43494","41018981",10,1.16234385463714e-05
"43495","41019199",10,1.2509750188584e-05
"43496","41024771",10,2.30599839006863e-05
"43497","41027573",10,1.01808227338582e-05
"43498","41036330",10,2.70774372962015e-05
"43499","41036545",10,1.34193060246031e-05
"43500","41039545",10,0.999889781437858
"43501","41041058",10,4.47030255149618e-05
"43502","41067341",10,8.7095147181233e-06
"43503","41072098",10,6.17714446286801e-06
"43504","41082938",10,2.98109012598388e-05
"43505","41086281",10,6.56144967972951e-06
"43506","41094112",10,0.000113321040357719
"43507","41096759",10,2.36131621451161e-05
"43508","41115982",10,1.06971307943949e-05
"43509","41123857",10,2.09347762818787e-05
"43510","41127782",10,0.00590738685811421
"43511","41155377",10,7.1491952618775e-06
"43512","41161769",10,3.27004069669775e-06
"43513","41164987",10,0.05714084883701
"43514","41171413",10,3.80517415426448e-06
"43515","41174987",10,8.76119417570865e-06
"43516","41188108",10,1.28920457023051e-05
"43517","41194679",10,1.06585212258661e-05
"43518","41221800",10,8.839873623781e-06
"43519","41225744",10,1.35423855790643e-05
"43520","41247817",10,6.06300163165824e-06
"43521","41262716",10,1.55374853897363e-05
"43522","41270649",10,5.20764076351442e-06
"43523","41276590",10,1.35423855790643e-05
"43524","41285879",10,8.04513549921085e-06
"43525","41287712",10,1.12686043800276e-05
"43526","41293238",10,9.80883907797434e-06
"43527","41329351",10,1.52172223661831e-05
"43528","41335071",10,3.01149109150135e-05
"43529","41356089",10,1.23527628297257e-05
"43530","41358754",10,9.52412057474894e-06
"43531","41394317",10,2.48031511465542e-05
"43532","41400158",10,2.12358681512154e-05
"43533","41403968",10,0.0801225030158525
"43534","41408847",10,7.64919200245883e-06
"43535","41425946",10,1.14877875581086e-05
"43536","41431506",10,2.25321306467332e-05
"43537","41433856",10,4.41372078095677e-06
"43538","41445442",10,2.13896854235373e-05
"43539","41476147",10,1.71629431582419e-05
"43540","41492081",10,1.69657348879043e-05
"43541","41516276",10,1.67730071201764e-05
"43542","41548676",10,0.0686001338539037
"43543","41556693",10,1.8335136599615e-05
"43544","41556946",10,1.02515083960669e-05
"43545","41566244",10,4.8363663668498e-05
"43546","41605538",10,0.0454557653914568
"43547","41609091",10,5.98922140392832e-06
"43548","41613051",10,1.20996936998734e-05
"43549","41618538",10,6.83480604452163e-06
"43550","41624628",10,2.27053760208621e-05
"43551","41631842",10,1.8335136599615e-05
"43552","41636566",10,5.70019927029807e-06
"43553","41640621",10,2.26797690614807e-06
"43554","41655915",10,4.67209484601538e-06
"43555","41661858",10,2.52269227192552e-05
"43556","41672971",10,4.53901400377802e-05
"43557","41685136",10,1.28360077194601e-05
"43558","41720763",10,1.64919879908657e-05
"43559","41722881",10,8.65844136620733e-06
"43560","41731704",10,1.05821322263805e-05
"43561","41739975",10,4.96259963905367e-06
"43562","41745636",10,1.79998585020115e-05
"43563","41745964",10,1.4331036300463e-05
"43564","41746212",10,2.10842473418919e-05
"43565","41747165",10,1.36047759051318e-05
"43566","41749456",10,2.07874095728188e-05
"43567","41752527",10,1.92934666196253e-05
"43568","41756234",10,2.17041030786078e-05
"43569","41757509",10,5.81239487333188e-06
"43570","41762688",10,1.90446134855952e-05
"43571","41762928",10,1.36677437614897e-05
"43572","41776814",10,1.70637692514893e-05
"43573","41779458",10,2.20279022004199e-05
"43574","41783283",10,3.35347646634233e-05
"43575","41783704",10,8.89311640295738e-06
"43576","41795612",10,8.46000064740352e-06
"43577","41800036",10,2.23615090285675e-05
"43578","41809373",10,2.23615090285675e-05
"43579","41814001",10,7.38150980618281e-06
"43580","41824300",10,2.36131621451161e-05
"43581","41830058",10,1.12257675952163e-05
"43582","41832273",10,3.55534947297997e-05
"43583","41837637",10,7.85259600996326e-06
"43584","41837933",10,2.73280172762266e-05
"43585","41850142",10,1.29485751191027e-05
"43586","41853686",10,3.47175227734576e-05
"43587","41859137",10,2.43933817169363e-05
"43588","41880229",10,1.1809369638159e-05
"43589","41880524",10,1.82219979913239e-05
"43590","41881610",10,6.53242050965535e-06
"43591","41893494",10,3.01149109150135e-05
"43592","41893566",10,2.21934520101688e-05
"43593","41896367",10,1.16234385463714e-05
"43594","41903352",10,1.41932769907216e-05
"43595","41914911",10,0.708943845751007
"43596","41942024",10,1.36677437614897e-05
"43597","41946279",10,1.64919879908657e-05
"43598","41973895",10,2.43933817169363e-05
"43599","41983447",10,1.5957283407806e-05
"43600","42002512",10,1.4331036300463e-05
"43601","42006876",10,1.14432714402765e-05
"43602","42025000",10,3.35347646634233e-05
"43603","42046797",10,1.93380855799212e-06
"43604","42053559",10,2.92209313744162e-05
"43605","42060090",10,2.32414741758066e-05
"43606","42061684",10,3.78308405219803e-05
"43607","42062199",10,1.09347928249775e-05
"43608","42073576",10,2.25321306467332e-05
"43609","42077066",10,1.4331036300463e-05
"43610","42079952",10,2.18648039079371e-05
"43611","42096392",10,1.71629431582419e-05
"43612","42105805",10,8.67035030084369e-05
"43613","42107125",10,7.51296732439503e-06
"43614","42115903",10,8.31703850535765e-06
"43615","42134186",10,2.18648039079371e-05
"43616","42135552",10,2.68314108709352e-05
"43617","42140285",10,9.4630800745923e-06
"43618","42142284",10,2.50132421889442e-05
"43619","42157097",10,3.68857672187194e-05
"43620","42178648",10,1.41253857597146e-05
"43621","42190315",10,7.18397953471656e-06
"43622","42191831",10,7.96846929407487e-05
"43623","42199241",10,3.83217735820307e-05
"43624","42204181",10,2.95286548173924e-06
"43625","42216713",10,1.71629431582419e-05
"43626","42230797",10,4.53574807285851e-06
"43627","42237967",10,8.43583329510552e-06
"43628","42240919",10,2.83113391304198e-06
"43629","42250009",10,7.08062756071589e-06
"43630","42265210",10,8.73527801137027e-06
"43631","42281634",10,6.54690291579104e-06
"43632","42286951",10,5.26772985189915e-05
"43633","42288374",10,1.28360077194601e-05
"43634","42289439",10,3.84982073904345e-06
"43635","42311050",10,0.154952635712351
"43636","42327562",10,0.811778582210302
"43637","42331661",10,6.94736367879926e-06
"43638","42332737",10,8.94700443367205e-06
"43639","42332938",10,5.78357657622297e-05
"43640","42341953",10,1.01458441879027e-05
"43641","42344020",10,4.75843469491196e-05
"43642","42353292",10,2.89346174386809e-05
"43643","42354108",10,1.34193060246031e-05
"43644","42356195",10,0.21987538184421
"43645","42358521",10,1.52960439573755e-05
"43646","42360790",10,1.52172223661831e-05
"43647","42372431",10,9.80883907797434e-06
"43648","42375333",10,2.83784983037031e-05
"43649","42379365",10,9.68022347085449e-06
"43650","42380585",10,6.25565766143809e-06
"43651","42382802",10,2.92209313744162e-05
"43652","42392301",10,2.23615090285675e-05
"43653","42392789",10,2.30599839006863e-05
"43654","42393102",10,5.36340402024835e-05
"43655","42394690",10,3.83217735820307e-05
"43656","42395345",10,8.06711319724045e-06
"43657","42397788",10,1.35423855790643e-05
"43658","42400613",10,1.74675043526068e-05
"43659","42404800",10,1.16693702688307e-05
"43660","42428045",10,3.00087667292683e-06
"43661","42435307",10,1.36677437614897e-05
"43662","42439626",10,2.27053760208621e-05
"43663","42449160",10,9.05676374429247e-06
"43664","42453884",10,2.61194446468667e-05
"43665","42457900",10,0.0771045763424155
"43666","42458964",10,1.27253806431e-05
"43667","42462663",10,0.0587385156107423
"43668","42478361",10,1.70637692514893e-05
"43669","42484087",10,0.572307421059022
"43670","42486386",10,7.40000709275345e-06
"43671","42487685",10,1.69657348879043e-05
"43672","42490380",10,1.02160432964164e-05
"43673","42491958",10,1.56196686256214e-05
"43674","42498492",10,0.135630733692645
"43675","42499778",10,2.28813061406114e-05
"43676","42519116",10,8.04513549921085e-06
"43677","42527724",10,1.40581409300649e-05
"43678","42528718",10,0.99974618657329
"43679","42539505",10,1.74675043526068e-05
"43680","42541086",10,1.94203480203022e-05
"43681","42546246",10,3.98741200404914e-05
"43682","42549749",10,3.51305362242865e-05
"43683","42562820",10,7.68902541759333e-06
"43684","42571279",10,1.14432714402765e-05
"43685","42582463",10,1.73647900116556e-05
"43686","42590244",10,0.999551349919243
"43687","42595302",10,4.34872318301923e-06
"43688","42607458",10,5.61351395763898e-06
"43689","42608033",10,1.17156664433539e-05
"43690","42611968",10,0.267908558213882
"43691","42624750",10,7.97991508156829e-06
"43692","42630302",10,2.75832784103392e-05
"43693","42641804",10,0.152011550388707
"43694","42642688",10,7.0133626259839e-06
"43695","42648060",10,0.235165458592075
"43696","42651456",10,9.84152877263613e-06
"43697","42653725",10,1.13990989978803e-05
"43698","42667203",10,1.02160432964164e-05
"43699","42674145",10,1.12686043800276e-05
"43700","42691123",10,0.00835383046658253
"43701","42691892",10,3.24299400242379e-05
"43702","42711116",10,2.50132421889442e-05
"43703","42723080",10,1.2509750188584e-05
"43704","42741917",10,2.95129682088766e-05
"43705","42747278",10,3.51305362242865e-05
"43706","42763068",10,1.47608404665926e-05
"43707","42763897",10,1.10991892983349e-05
"43708","42769855",10,7.66905698625278e-06
"43709","42769868",10,9.87443708427995e-06
"43710","42778151",10,1.34805648740464e-05
"43711","42787013",10,2.70774372962015e-05
"43712","42788267",10,5.22607296334912e-06
"43713","42810364",10,1.45427634143998e-05
"43714","42816444",10,2.45965598990317e-05
"43715","42816953",10,2.12358681512154e-05
"43716","42822348",10,7.38150980618281e-06
"43717","42836979",10,1.71629431582419e-05
"43718","42840954",10,5.75575037255749e-06
"43719","42843777",10,1.44714959913432e-05
"43720","42846703",10,2.61194446468667e-05
"43721","42873668",10,1.27253806431e-05
"43722","42876385",10,6.25565766143809e-06
"43723","42899966",10,1.26166441506973e-05
"43724","42918707",10,0.826779042217311
"43725","42922250",10,1.62202302230521e-05
"43726","42928059",10,2.09347762818787e-05
"43727","42934172",10,1.71629431582419e-05
"43728","42941770",10,0.236557112886364
"43729","42949138",10,8.73527801137027e-06
"43730","42951764",10,7.79044794264014e-06
"43731","42958561",10,1.23013056475278e-05
"43732","42969532",10,3.24299400242379e-05
"43733","42981194",10,2.89213424933817e-06
"43734","42983171",10,6.81902342579075e-06
"43735","43018514",10,1.19527689889058e-05
"43736","43018613",10,1.86831420193693e-05
"43737","43032712",10,0.0063055385518498
"43738","43032883",10,1.58715187944655e-05
"43739","43034203",10,8.63312865750136e-06
"43740","43041563",10,3.8002772624499e-06
"43741","43055993",10,5.00014704001099e-05
"43742","43056426",10,8.60796351935451e-06
"43743","43057349",10,4.75843469491196e-05
"43744","43058415",10,3.10653172412174e-05
"43745","43088918",10,0.537405857926432
"43746","43100199",10,1.46147362492581e-05
"43747","43104831",10,4.47030255149618e-05
"43748","43125393",10,0.932836751974019
"43749","43132158",10,2.98109012598388e-05
"43750","43142821",10,7.91574361983373e-06
"43751","43144337",10,1.88020981746175e-05
"43752","43151368",10,0.863339566718935
"43753","43167750",10,9.19780887975435e-06
"43754","43177818",10,1.64003958881533e-05
"43755","43179951",10,3.20961991045423e-06
"43756","43187101",10,5.83536608489035e-06
"43757","43208872",10,4.68692550281159e-06
"43758","43212533",10,3.71423964072218e-06
"43759","43220454",10,2.63525310609501e-05
"43760","43228611",10,1.07360210994929e-05
"43761","43232660",10,8.36415265383224e-06
"43762","43236769",10,9.16924949422744e-06
"43763","43238799",10,2.21934520101688e-05
"43764","43243883",10,4.48069081510842e-06
"43765","43246560",10,4.55674499280255e-06
"43766","43252404",10,1.9811206809759e-05
"43767","43264727",10,9.19780887975435e-06
"43768","43282528",10,0.322354740709261
"43769","43290480",10,9.34331663480087e-06
"43770","43295417",10,1.19527689889058e-05
"43771","43306842",10,1.08146562567965e-05
"43772","43313424",10,1.01808227338582e-05
"43773","43319806",10,9.0290722205591e-06
"43774","43326844",10,2.17041030786078e-05
"43775","43328943",10,5.43778769843671e-06
"43776","43340819",10,2.45965598990317e-05
"43777","43350278",10,1.64919879908657e-05
"43778","43350853",10,7.1491952618775e-06
"43779","43369008",10,1.278045478994e-05
"43780","43374386",10,8.15623802874688e-06
"43781","43378165",10,6.1514095274515e-06
"43782","43378986",10,5.62420516245147e-06
"43783","43379048",10,1.28360077194601e-05
"43784","43382402",10,8.48430686896264e-06
"43785","43383125",10,7.79044794264014e-06
"43786","43384538",10,2.48031511465542e-05
"43787","43395580",10,0.850025699477412
"43788","43396744",10,4.60650205404732e-06
"43789","43397431",10,9.68022347085449e-06
"43790","43418403",10,1.95489093122748e-05
"43791","43424176",10,8.06711319724045e-06
"43792","43426699",10,4.04198992991511e-05
"43793","43440170",10,7.29039334292375e-06
"43794","43446605",10,1.16693702688307e-05
"43795","43460615",10,1.38601938320522e-05
"43796","43465704",10,0.543094366165568
"43797","43476908",10,4.09808266669485e-05
"43798","43489589",10,1.5957283407806e-05
"43799","43492974",10,2.75832784103392e-05
"43800","43497790",10,2.15457472358616e-05
"43801","43498534",10,2.61194446468667e-05
"43802","43502357",10,3.30295839482389e-06
"43803","43512572",10,4.04198992991511e-05
"43804","43515150",10,0.99835263344284
"43805","43515765",10,1.91682323976344e-05
"43806","43529266",10,1.51392089567882e-05
"43807","43532494",10,1.57027258766752e-05
"43808","43536377",10,1.44009236599619e-05
"43809","43538070",10,7.29039334292375e-06
"43810","43542042",10,9.00154951718182e-06
"43811","43545080",10,1.2509750188584e-05
"43812","43552529",10,5.26772985189915e-05
"43813","43559197",10,3.17329645820557e-05
"43814","43567411",10,2.45965598990317e-05
"43815","43568325",10,1.73647900116556e-05
"43816","43570218",10,1.9945012918639e-05
"43817","43584079",10,1.42618239885494e-05
"43818","43593778",10,1.02160432964164e-05
"43819","43598939",10,1.41932769907216e-05
"43820","43607751",10,0.708342772036559
"43821","43609390",10,1.39915333138036e-05
"43822","43612866",10,2.17041030786078e-05
"43823","43617787",10,2.06421030857154e-05
"43824","43633659",10,4.75843469491196e-05
"43825","43636544",10,3.73523268621883e-05
"43826","43639036",10,4.47030255149618e-05
"43827","43655652",10,7.38150980618281e-06
"43828","43659872",10,0.536884242213624
"43829","43660545",10,0.313939970971994
"43830","43661844",10,5.20764076351442e-06
"43831","43664192",10,1.58715187944655e-05
"43832","43665011",10,1.52172223661831e-05
"43833","43674924",10,7.5604477425396e-05
"43834","43682155",10,2.3803500214688e-05
"43835","43689879",10,3.88256159011464e-05
"43836","43700824",10,1.02872205884206e-05
"43837","43700905",10,1.54561624452768e-05
"43838","43721197",10,7.37171521631444e-05
"43839","43753039",10,2.17041030786078e-05
"43840","43763418",10,5.65652452390758e-06
"43841","43763479",10,2.9558211283047e-06
"43842","43785728",10,2.02181217940449e-05
"43843","43792085",10,1.57866711601045e-05
"43844","43814764",10,2.03575003456698e-05
"43845","43815141",10,4.67209484601538e-06
"43846","43821553",10,1.04695799240741e-05
"43847","43835206",10,5.36340402024835e-05
"43848","43850359",10,1.30631343415768e-05
"43849","43869713",10,3.39199602347537e-05
"43850","43870576",10,9.31384794019458e-06
"43851","43892712",10,2.73280172762266e-05
"43852","43896718",10,1.27253806431e-05
"43853","43910795",10,3.27900363847487e-05
"43854","43926591",10,7.47493267049175e-06
"43855","43927492",10,3.17329645820557e-05
"43856","43939970",10,6.33619240290282e-06
"43857","43941794",10,5.26772985189915e-05
"43858","43943033",10,1.36677437614897e-05
"43859","43950808",10,7.36310476181976e-06
"43860","43969425",10,1.57866711601045e-05
"43861","43977606",10,2.09347762818787e-05
"43862","43979597",10,2.17041030786078e-05
"43863","43981658",10,5.55021067755699e-06
"43864","43983286",10,1.08544073910726e-05
"43865","44000273",10,6.70245762590163e-05
"43866","44000812",10,1.4331036300463e-05
"43867","44021110",10,0.324251362593606
"43868","44029177",10,8.18945312221173e-05
"43869","44038536",10,7.47493267049175e-06
"43870","44043159",10,4.63542560187838e-06
"43871","44050579",10,5.3685869223712e-06
"43872","44056521",10,1.36047759051318e-05
"43873","44060464",10,4.44026711971751e-06
"43874","44063886",10,0.000183886213368713
"43875","44065186",10,4.78566812796288e-06
"43876","44065208",10,3.73523268621883e-05
"43877","44067657",10,9.97449587381009e-06
"43878","44067979",10,2.12358681512154e-05
"43879","44074241",10,1.58715187944655e-05
"43880","44082917",10,1.91682323976344e-05
"43881","44083919",10,3.04251849962537e-05
"43882","44084744",10,1.054434686712e-05
"43883","44085454",10,1.60439799460729e-05
"43884","44096281",10,1.21996667697515e-05
"43885","44097193",10,2.41935327130399e-05
"43886","44105840",10,4.94597615918411e-06
"43887","44113228",10,1.63098155227416e-05
"43888","44114755",10,1.95489093122748e-05
"43889","44115310",10,2.23615090285675e-05
"43890","44117865",10,4.96259963905367e-06
"43891","44124914",10,2.68314108709352e-05
"43892","44129347",10,2.41935327130399e-05
"43893","44131588",10,5.36340402024835e-05
"43894","44148076",10,4.91306108323386e-06
"43895","44157540",10,2.3803500214688e-05
"43896","44161386",10,1.02515083960669e-05
"43897","44165422",10,1.48349935365782e-05
"43898","44167052",10,9.28456454887463e-06
"43899","44169046",10,3.73523268621883e-05
"43900","44170365",10,6.62028897036512e-06
"43901","44177107",10,1.86831420193693e-05
"43902","44177783",10,2.21934520101688e-05
"43903","44181863",10,2.20279022004199e-05
"43904","44183595",10,1.08146562567965e-05
"43905","44186109",10,3.04251849962537e-05
"43906","44195150",10,4.21507203595099e-05
"43907","44198061",10,3.81500589539892e-06
"43908","44203398",10,2.56654266066393e-05
"43909","44216244",10,2.30599839006863e-05
"43910","44241320",10,8.18945312221173e-05
"43911","44253950",10,2.00806387876637e-05
"43912","44265295",10,9.11265950429376e-06
"43913","44267055",10,2.06421030857154e-05
"43914","44274982",10,1.69657348879043e-05
"43915","44276559",10,1.9945012918639e-05
"43916","44291613",10,7.19217591188047e-05
"43917","44301997",10,1.8335136599615e-05
"43918","44305351",10,2.09347762818787e-05
"43919","44313956",10,6.86659147432676e-06
"43920","44331178",10,0.255510601407275
"43921","44343697",10,1.74675043526068e-05
"43922","44346827",10,7.27243932084479e-06
"43923","44350408",10,1.14877875581086e-05
"43924","44355294",10,4.91306108323386e-06
"43925","44360649",10,7.91574361983373e-06
"43926","44361901",10,2.63525310609501e-05
"43927","44391714",10,1.39255538962717e-05
"43928","44392569",10,3.51305362242865e-05
"43929","44394119",10,8.7095147181233e-06
"43930","44395806",10,2.17041030786078e-05
"43931","44396739",10,3.13955918259069e-05
"43932","44398143",10,9.08462564644056e-06
"43933","44404941",10,1.54561624452768e-05
"43934","44414323",10,1.69657348879043e-05
"43935","44416904",10,3.93428834433801e-05
"43936","44420585",10,4.30435227675098e-06
"43937","44430810",10,1.39255538962717e-05
"43938","44432985",10,7.75909814494299e-05
"43939","44433488",10,1.52172223661831e-05
"43940","44435017",10,2.27053760208621e-05
"43941","44439965",10,3.88256159011464e-05
"43942","44455242",10,4.33893716093371e-05
"43943","44456131",10,2.3803500214688e-05
"43944","44458709",10,0.000117843198680928
"43945","44460206",10,8.86641508343267e-06
"43946","44464660",10,9.40281701419494e-06
"43947","44471051",10,8.55807082272769e-06
"43948","44482448",10,6.60548043710655e-06
"43949","44484346",10,2.73280172762266e-05
"43950","44495957",10,1.57027258766752e-05
"43951","44502544",10,2.95129682088766e-05
"43952","44502869",10,1.39915333138036e-05
"43953","44503237",10,6.85811493708651e-05
"43954","44503321",10,8.89311640295738e-06
"43955","44521929",10,4.15575416728458e-05
"43956","44535853",10,7.81105437362001e-06
"43957","44540545",10,0.323069417196146
"43958","44554638",10,1.57027258766752e-05
"43959","44561427",10,5.98922140392832e-06
"43960","44564299",10,1.64919879908657e-05
"43961","44571838",10,0.145756106612151
"43962","44579396",10,1.33586014057732e-05
"43963","44582199",10,6.28227413661389e-06
"43964","44585239",10,1.34193060246031e-05
"43965","44597832",10,9.40281701419494e-06
"43966","44601394",10,8.97419409504161e-06
"43967","44602525",10,3.10653172412174e-05
"43968","44610219",10,1.10163777771327e-05
"43969","44610425",10,1.66782759776716e-05
"43970","44619634",10,1.44714959913432e-05
"43971","44625192",10,6.40490586004583e-06
"43972","44626450",10,1.06585212258661e-05
"43973","44627613",10,2.68314108709352e-05
"43974","44642751",10,7.81105437362001e-06
"43975","44645743",10,1.21996667697515e-05
"43976","44651737",10,8.06711319724045e-06
"43977","44655441",10,1.73647900116556e-05
"43978","44661253",10,1.07360210994929e-05
"43979","44687892",10,9.25546471849945e-06
"43980","44690557",10,6.94736367879926e-06
"43981","44692442",10,2.28813061406114e-05
"43982","44692737",10,0.000133869701317937
"43983","44697767",10,6.85811493708651e-05
"43984","44704629",10,1.21494745788917e-05
"43985","44706654",10,1.79998585020115e-05
"43986","44722194",10,9.68022347085449e-06
"43987","44758955",10,1.92934666196253e-05
"43988","44761730",10,1.96791840801453e-05
"43989","44765491",10,7.49390173735032e-06
"43990","44769245",10,1.03593966529852e-05
"43991","44774754",10,0.985137606015729
"43992","44781219",10,8.43583329510552e-06
"43993","44785105",10,1.6584608876975e-05
"43994","44785897",10,6.96374668843412e-06
"43995","44786479",10,1.37312972044872e-05
"43996","44797253",10,5.61351395763898e-06
"43997","44800240",10,6.14460588975322e-05
"43998","44802594",10,2.04988139168743e-05
"43999","44803729",10,0.123672760073758
"44000","44810758",10,1.16234385463714e-05
"44001","44828479",10,7.62942966441487e-06
"44002","44839692",10,1.92934666196253e-05
"44003","44870461",10,9.77636582902736e-06
"44004","44873885",10,7.76994994970638e-06
"44005","44879399",10,3.20776668232813e-05
"44006","44882977",10,0.0547070254444312
"44007","44884316",10,2.15457472358616e-05
"44008","44886715",10,1.6868820539052e-05
"44009","44893574",10,1.4331036300463e-05
"44010","44901467",10,2.00806387876637e-05
"44011","44902486",10,2.50132421889442e-05
"44012","44902847",10,1.06201893650187e-05
"44013","44905526",10,2.58904453506756e-05
"44014","44905869",10,6.66511565075247e-06
"44015","44910623",10,3.39199602347537e-05
"44016","44923182",10,1.34193060246031e-05
"44017","44927532",10,3.38628427027511e-06
"44018","44928556",10,6.0880006559902e-06
"44019","44936115",10,7.49390173735032e-06
"44020","44939302",10,2.75832784103392e-05
"44021","44941218",10,2.45965598990317e-05
"44022","44946517",10,2.3803500214688e-05
"44023","44949367",10,0.5433520154751
"44024","44962992",10,2.70774372962015e-05
"44025","44965110",10,1.54561624452768e-05
"44026","44977364",10,1.20503190974388e-05
"44027","44980096",10,2.21934520101688e-05
"44028","44980176",10,7.41859731672153e-06
"44029","44983214",10,1.27253806431e-05
"44030","44984823",10,1.06201893650187e-05
"44031","44987508",10,6.88259531179744e-06
"44032","44988481",10,5.02167227272121e-06
"44033","44996290",10,0.861054103393064
"44034","44998425",10,6.51800203516737e-06
"44035","45002471",10,2.89346174386809e-05
"44036","45007694",10,5.67827791674428e-06
"44037","45020092",10,2.18648039079371e-05
"44038","45022849",10,5.85851958629019e-06
"44039","45023334",10,1.42618239885494e-05
"44040","45031529",10,1.52172223661831e-05
"44041","45047011",10,1.10163777771327e-05
"44042","45052215",10,9.28456454887463e-06
"44043","45052239",10,7.81105437362001e-06
"44044","45056729",10,2.00806387876637e-05
"44045","45058457",10,5.00014704001099e-05
"44046","45060577",10,4.08974838854291e-06
"44047","45065175",10,1.70637692514893e-05
"44048","45072041",10,1.05068303862879e-05
"44049","45080886",10,2.75832784103392e-05
"44050","45085790",10,1.6131623681795e-05
"44051","45088519",10,8.50875316017735e-06
"44052","45095183",10,9.58595365669167e-06
"44053","45099677",10,8.93261880126858e-05
"44054","45111662",10,9.50782092083537e-05
"44055","45115860",10,1.9945012918639e-05
"44056","45145109",10,7.74955954110819e-06
"44057","45146319",10,4.15575416728458e-05
"44058","45150009",10,1.27253806431e-05
"44059","45167593",10,2.16330557785855e-06
"44060","45168622",10,5.09972139329319e-06
"44061","45170527",10,1.58715187944655e-05
"44062","45174699",10,2.20279022004199e-05
"44063","45174891",10,7.62942966441487e-06
"44064","45176450",10,3.59867618715903e-05
"44065","45177029",10,2.17041030786078e-05
"44066","45179621",10,1.10163777771327e-05
"44067","45183256",10,1.20996936998734e-05
"44068","45184507",10,1.53756863543228e-05
"44069","45203055",10,5.0734368369478e-06
"44070","45208766",10,3.59867618715903e-05
"44071","45212459",10,5.17540919715539e-05
"44072","45212821",10,9.08462564644056e-06
"44073","45215621",10,4.53901400377802e-05
"44074","45225151",10,2.92209313744162e-05
"44075","45236389",10,1.24046523179407e-05
"44076","45239377",10,1.0894451827732e-05
"44077","45241581",10,1.17623314249169e-05
"44078","45243781",10,2.34258438992422e-05
"44079","45255164",10,3.51305362242865e-05
"44080","45255905",10,1.13990989978803e-05
"44081","45270940",10,1.60439799460729e-05
"44082","45270983",10,2.15457472358616e-05
"44083","45275679",10,1.72632765932451e-05
"44084","45278205",10,5.08626877486718e-05
"44085","45293123",10,1.2509750188584e-05
"44086","45300410",10,1.31797387252163e-05
"44087","45301310",10,2.41935327130399e-05
"44088","45301606",10,7.11474621143085e-06
"44089","45302887",10,7.70909810664964e-06
"44090","45311236",10,3.68857672187194e-05
"44091","45321939",10,4.09542025179364e-06
"44092","45325062",10,0.998832524880947
"44093","45326767",10,1.84496889186668e-05
"44094","45334075",10,9.64859485824087e-06
"44095","45349101",10,1.6131623681795e-05
"44096","45351222",10,2.63525310609501e-05
"44097","45363163",10,5.00014704001099e-05
"44098","45371705",10,1.07360210994929e-05
"44099","45372881",10,1.31797387252163e-05
"44100","45374744",10,5.46261780497037e-05
"44101","45380558",10,2.13896854235373e-05
"44102","45390260",10,0.270685441667227
"44103","45396642",10,4.27610779269701e-05
"44104","45398103",10,1.41253857597146e-05
"44105","45400096",10,6.44685398251432e-06
"44106","45408011",10,1.85656816123628e-05
"44107","45412334",10,1.16234385463714e-05
"44108","45413309",10,0.000133869701317937
"44109","45420766",10,2.75832784103392e-05
